ClientId,CasinoWageringCost_EUR_total,FreespinCost_EUR_total,HarmonyFreespin_EUR_total,CasinoCashback_EUR_total,CasinoCorrection_EUR_total,LuckyWheelCost_EUR_total,LoyaltyCost_EUR_total,CasinoGGR_EUR_no_jpot_total,CasinoNGR_EUR_no_jpot_total
1999666,0.0,3.58309606,0.0,0.0,5.278129015999999,2.36849,0.0,-6.49264991999998,-17.722364995999975
1999779,0.0,0.1402734,0.0,0.0,100.37149105399999,0.0,0.0,55.987907499999984,-44.52385695400002
2000385,0.0,16.91109271,0.0,0.0,0.4874632,0.0,0.0,18.183835480000013,0.7852795700000158
2005680,0.0,2.90913474,0.0,252.147924713326,0.0,2.2951,0.0,25.157167,-232.19499245332602
2007103,0.0,20.066512420000002,0.0,0.0,0.0,2.29202,0.0,19.98202283,-2.3765095900000093
2007279,52.71760999999999,12.13405966,0.0,49.1236955576,318.031741961,0.0,0.0,785.5904257440011,353.58331856540093
2007950,0.0,26.366345430000003,0.0,3.565580069857,0.598351,2.27235,0.0,97.00364141,64.20101491014299
2011454,0.0,20.37185282,0.0,0.0,1363.766180826,2.30561,0.0,80.60236707,-1305.8412765760002
2012880,0.0,5.854303699999999,0.0,0.0,0.6227141650000001,0.0,0.0,42.29255269000001,35.815534825
2013686,0.0,0.0,0.0,0.0,449.0216605559999,0.0,0.0,0.233482,-448.78817855599993
2014555,0.0,26.7119207,0.0,0.0,0.0,0.0,0.0,59.06333691000002,32.351416210000004
2015181,14.3271261,34.25647409,0.0,1.921338522216,1.6577957669999999,6.97864,0.0,84.60967560999995,25.46830113078397
2017513,0.0,68.45360636,0.0,36.6459343926,3.87417239,0.0,0.0,615.77810285,506.8043897074001
2017594,40.420049999999996,55.27212467,0.0,9.443989115148,31.527151462,2.25021,0.0,24.06939506630006,-114.84413018084797
2019881,0.0,10.29550334,0.0,45.739047176776,0.0,0.0,0.0,2.5320308999999965,-72.294611616776
2019913,0.0,16.426731600000004,0.0,0.0,2342.533652606,0.0,0.0,78.60094933,-2280.359434876
2023435,0.0,23.005302479999997,0.0,0.0,0.0,0.0,0.0,21.004516472499997,-2.000786007500003
2024700,12.4752672,23.72317819,0.0,1.771867062,1.21025607,0.0,0.0,120.90799042999996,81.72742190799995
2027269,0.0,26.48629197,0.0,0.0,15.969104528999997,4.6659500000000005,0.0,42.154098072,-4.967248426999994
2033663,0.0,13.33086494,0.0,0.0,21.241783638999994,2.25021,0.0,1.6232667640000003,-35.19959181499999
2034478,0.0,42.161452249999996,0.0,11.5084217892,2.8044712159999996,0.0,0.0,138.27340975999996,81.79906450479994
2041949,0.0,0.0,0.0,0.0,5.9281485410000005,0.0,0.0,0.0,-5.9281485410000005
2043788,0.0,19.28210512,0.0,5.930157906000001,1.0940760360000001,4.7040500000000005,0.0,185.31839737000004,154.308008308
2045105,0.0,37.001646720000004,0.0,0.0,2.900938,2.42066,0.0,-28.939781029999995,-71.26302575
2048263,0.0,11.587268089999998,0.0,0.0,0.0,0.0,0.0,-47.22495362999997,-58.812221719999975
2054253,13.931732499999999,18.80687456,0.0,0.0,0.49106047500000005,0.0,0.0,-61.38176791999996,-94.61143545499998
2070756,2.05848,22.90742422,0.0,1.4675305575,0.0,0.0,0.0,86.26163576210006,59.828200984600045
2091474,328.9511515,122.30717601999999,0.0,77.7365744201,369.861196221,48.34657,0.0,825.8360509449999,-121.3666172161
2091918,0.0,43.95599346,0.0,0.0,31.776812755,0.0,0.0,106.71189029259997,30.979084077599964
2104572,0.0,8.22792643,0.0,0.0,0.794419483,0.0,0.0,0.1649522,-8.857393713
2108753,0.0,7.5706251600000005,0.0,0.0,38.822317158000004,2.3343399999999996,0.0,0.2464161,-48.480866218
2109414,0.0,21.376296519999997,0.0,0.0,0.0,4.63516,0.0,-84.30496538999999,-110.31642190999999
2111667,0.0,8.8781348,0.0,29.824918095988004,31.535919047,2.29202,0.0,247.9621314000001,175.43113945701214
2115349,10.80379,22.226650690000003,0.0,0.0,20.936688121,2.3013399999999997,0.0,16.2928829,-39.975585911
2115434,0.0,5.974084359999999,0.0,0.0,4.136462387,0.0,0.0,-222.83445923760002,-232.94500598460004
2116098,0.0,9.99676328,0.0,0.0,0.0,0.0,0.0,60.81196858,50.8152053
2117758,19.244546,70.44087676000001,0.0,4.5304542912,810.8490035189999,4.72376,0.0,344.0918403399998,-565.6968002302001
2118262,0.0,20.45355549,0.0,11.9968535376,3.025164412,2.44169,0.0,-112.11164470000003,-150.02890813960005
2118500,0.0,16.85643081,0.0,32.031883146,549.718640151,2.3404,0.0,550.1046049593,-50.84274914770006
2128526,0.0,12.75553862,0.0,0.0,0.588543657,2.26591,0.0,30.845349059999982,15.235356782999986
2133659,10.7117565,37.694641329999996,0.0,0.0,2.36716255,2.2951,0.0,-85.01039906999999,-138.07905945
2136080,21.144425,14.624581469999999,0.0,0.0,3.170698282,2.2645999999999997,0.0,0.9336192999999997,-40.270685451999995
2138379,0.0,30.860555319999996,0.0,92.7528375841,110.193361338,0.0,0.0,380.35838773000006,146.55163348789998
2143095,0.0,12.9481021,0.0,10.10752745054,12.054139645,2.36849,0.0,-311.38642109400047,-348.8646802895405
2145893,0.0,15.775325859999999,0.0,14.568745686,294.86177405400014,0.0,0.0,259.08602490999965,-66.11982069000038
2146898,0.5721075,18.12639239,0.0,0.0,0.0,2.34568,0.0,11.67818891,-9.365990980000001
2151195,0.720912,41.47554959,0.0,0.0,0.0,11.32716,0.0,39.12107003999999,-14.402551550000009
2152385,0.0,4.92436114,0.0,0.0,24.906089026,0.0,0.0,-24.248894184999997,-54.079344350999996
2153219,66.141887106,33.588639199999996,0.0,4.709752349022001,0.454703625,4.53952,0.0,145.07972756499998,35.645225284978025
2155489,13.714323499999999,28.28100968,0.0,0.0,0.0,4.590380000000001,0.0,39.66195272499999,-6.923760455000004
2159781,6.0759,32.536379430000004,0.0,0.0,0.0,11.39336,0.0,14.511974140000014,-35.49366528999999
2160704,0.0,60.9788199,0.0,1.9025476160160002,0.0,0.0,0.0,-48.20079234399997,-111.08215986001596
2161171,0.0,45.395025960000005,0.0,0.0,2.1605744000000002,9.178709999999999,0.0,83.12697223000004,26.392661870000033
2164520,26.896804,342.33381815,0.0,512.3505158338501,6700.319791515999,862.1600099999998,0.0,5770.875551650992,-2932.8433078488592
2165799,0.0,20.23693008,0.0,0.0,0.0,4.55832,0.0,92.40239142499999,67.60714134499999
2167081,0.0,4.499127420000001,0.0,41.496844786000004,46.65526881699999,0.0,0.0,766.5293337200002,673.8780926970002
2169030,0.0,42.07197844,0.0,0.0,0.0,10.53804,0.0,66.50569545,13.895677010000005
2169129,6.3973702,62.928908799999995,0.0,0.0,3.018478447,4.58802,0.0,28.634606470000094,-48.29817097699993
2171462,0.0,36.4788817,0.0,0.0,1.13331,0.0,0.0,15.248330098500016,-22.363861601499984
2176293,13.3820372,22.56674351,0.0,0.0,10.311141931,0.0,0.0,64.17817899999999,17.918256358999997
2177230,0.0,22.578712619999997,0.0,315.445321822325,7494.2450751199995,50.46291,0.0,2368.9847254800006,-5548.173794082324
2178182,0.0,23.0856146,0.0,0.0,0.0,2.3404,0.0,-20.161939613999998,-45.58795421400001
2192476,0.0,16.1733056,0.0,0.0,0.0,4.70653,0.0,-2.1733983599999993,-23.053233959999996
2202037,0.0,45.255217980000005,0.0,14.943771639000001,0.0,0.0,0.0,227.47494809999995,167.27595848099995
2204493,0.0,21.130118089999996,0.0,0.0,1.229568903,0.0,0.0,-194.794282166,-217.15396915899993
2205527,4.5447,21.99921284,0.0,0.0,0.0,2.3485,0.0,0.012253728000001907,-28.880159111999998
2210142,0.0,11.483650560000001,0.0,0.0,59.57768117,0.0,0.0,-23.635589469999996,-94.6969212
2221042,0.0,8.42879604,0.0,0.0,0.5580904,0.0,0.0,14.594501943000015,5.607615503000016
2224982,23.51712,44.2591724,0.0,0.0,1.940367596,7.04209,0.0,70.11933735,-6.63941264599999
2234579,0.0,4.8998661299999995,0.0,0.0,0.146904046,2.27088,0.0,5.163383320905268e-16,-7.317650176
2239659,8.534238,27.734563970000004,0.0,0.0,0.34581212299999997,6.9657100000000005,0.0,-63.07314990400006,-106.65347399700003
2244109,0.0,26.31323254,0.0,0.0,0.0,0.0,0.0,-0.7141569799999985,-27.027389519999996
2245527,0.0,13.995609710000004,0.0,0.0,80.952814557,11.7425,0.0,-103.22468531000003,-209.91560957700005
2246071,16.075181,46.245092400000004,0.0,4.18234292775,0.733895628,7.039440000000001,0.0,-120.55659398999997,-194.83254594574998
2247192,8.0388315,32.46817978,0.0,0.0,1.7166075169999997,2.40304,0.0,-38.29411775000003,-82.920776547
2247706,21.976166,8.039688759999999,0.0,4.5181047423,16.576891543,2.34931,0.0,10.110542799400072,-43.349618245899954
2259009,0.0,38.33099994,0.0,0.0,0.15048298100000002,0.0,0.0,-5.808435710000008,-44.28991863100001
2262219,3.2446820000000005,10.03428972,0.0,0.0,4.737420101,2.29093,0.0,66.8520972,46.544775379
2267415,9.543869999999998,55.74345736000001,0.0,18.2392380263,10.581928516,9.28468,0.0,-76.91226415509983,-180.30543805739975
2268328,0.0,9.70045748,0.0,0.0,289.228238007,0.0,0.0,3.2670822629999954,-295.661613224
2278892,0.0,10.5734417,0.0,0.0,0.50858765,0.0,0.0,30.282897890000008,19.200868540000005
2280226,0.0,31.27707751,0.0,0.0,0.0,2.36849,0.0,-10.732635940000003,-44.37820345
2282658,0.0,2.6498304,0.0,0.0,7.30277476,0.0,0.0,-0.9996012000000001,-10.952206360000002
2288649,0.0,20.30638476,0.0,0.0,20.906953831,0.0,0.0,34.34390963000004,-6.8694289609999615
2297785,2.4335115000000003,12.887286020000001,0.0,0.0,2.52520868,0.0,0.0,16.715383749999994,-1.130622449999998
2306266,0.0,0.66047638,0.0,0.0,10.237996184,0.0,0.0,5.707012499999999,-5.191460064000001
2322152,28.288469,36.39557970999999,0.0,6.9682578809999995,9.581761992,9.222100000000001,0.0,119.17253405000002,28.716365467000024
2327011,0.0,12.49418353,0.0,0.0,0.23135400000000003,0.0,0.0,-102.68030370000002,-115.40584123000002
2327390,3.229828,17.83348626,0.0,0.0,10.603197246,9.56212,0.0,2.7300716000000005,-38.498559906000004
2343965,0.0,9.77877316,0.0,0.0,47.543852060999996,0.0,0.0,-39.89990959999999,-97.22253482100001
2346517,0.0,19.29658968,0.0,83.4880533315,1383.660222098,2.43897,0.0,289.4151989800002,-1199.4686361295003
2347475,13.496640000000001,27.66345551,0.0,0.0,0.0,4.51005,0.0,-45.382826815000044,-91.052972325
2370776,0.0,9.89580908,0.0,0.0,0.0,0.0,0.0,53.40398558499999,43.508176504999994
2378749,0.0,37.022326,0.0,0.0,0.0,0.0,0.0,52.66724791699999,15.644921916999989
2382694,1.29310671,17.16085326,0.0,0.0,1.477609874,0.0,0.0,59.085222536,39.153652692
2384122,0.0,12.19326796,0.0,0.0,5.269642814000001,0.0,0.0,32.767191000000004,15.304280226
2385647,0.0,3.6154849999999996,0.0,0.0,0.91804,0.0,0.0,-8.2302638,-12.763788799999999
2389919,0.0,26.692689489999996,0.0,0.0,0.0,2.42682,0.0,34.76518050999999,5.645671019999993
2412507,0.0,14.24319579,0.0,139.1527684928,109.446957075,9.10484,0.0,-744.6553882000005,-1016.6031495577995
2421949,45.8404,39.31915747,0.0,157.4012717364,57.743629805999994,13.752419999999999,0.0,150.41201030250193,-163.64486870989805
2423874,0.0,44.09113702999999,0.0,8.871963408000001,0.0,9.32983,0.0,228.77882875999995,166.4858983219999
2423877,17.0846175,46.02740043,0.0,3.7056932735999997,0.0,5.8804300000000005,0.0,14.036333094999947,-58.661808108600056
2435484,0.0,9.61163024,0.0,0.0,0.0,0.0,0.0,-8.08919207,-17.700822309999996
2444954,0.0,24.354740780000004,0.0,0.0,0.224921,0.0,0.0,-64.743336396,-89.322998176
2445032,0.0,5.81813444,0.0,1.3629021120000002,28.142413292,0.0,0.0,70.13232140000001,34.80887155599999
2448542,0.0,233.63425876,0.0,569.4526040411699,0.0,48.0608,0.0,-574.348526618,-3018.35401941917
2473970,0.0,28.11476147,0.0,0.0,0.0,2.30561,0.0,-4.349186409999993,-34.76955787999999
2478169,0.0,2.47640679,0.0,0.0,4346.333968881001,2.2919099999999997,0.0,0.0,-4351.102285671001
2480905,2.5145916,23.5451712,0.0,0.0,0.0,2.30494,0.0,5.495542849999999,-22.869159950000004
2521783,0.0,12.318301,0.0,0.0,2.631021295,2.44437,0.0,20.379669730000007,2.9859774350000023
2531825,64.77593835,73.12624377,0.0,163.481951164792,2521.2961135110004,16.61144,0.0,-581.4637954600004,-3463.5674822557917
2539521,0.0,34.36437749,0.0,0.0,1.042564008,0.0,0.0,11.295016350000072,-24.111925147999923
2587488,113.544,42.14354225,0.0,82.42396997850001,582.1610045769999,2.3136200000000002,0.0,946.9260903245001,124.33995351899995
2608838,0.0,14.006017519999999,0.0,0.0,2.56450353,2.4265,0.0,9.071671449999997,-9.925349600000004
2620950,0.0,54.50745196,0.0,0.0,0.475208775,0.0,0.0,41.09744568000001,-13.885215055000003
2650231,31.704749999999997,18.96100406,0.0,0.0,0.0,4.78429,0.0,0.43707594,-55.01296812000001
2651676,0.0,31.455003469999998,0.0,3.2254599375,86.067680766,2.24921,0.0,108.24420812,-14.75314605349999
2667037,45.8251981,34.03959844,0.0,0.0,2.388832761,2.2951,0.0,55.42420332500001,-29.124525976000005
2669788,0.0,14.489583700000003,0.0,0.0,0.0,0.0,0.0,-191.58355641,-206.07314010999997
2681872,0.0,3.76650808,0.0,0.0,1.1162157160000001,0.0,0.0,13.788159360000002,8.905435564000001
2682373,0.0,27.946023470000004,0.0,0.0,13.370875783000002,18.48645,0.0,121.03454101999995,61.231191766999984
2687531,0.0,28.29756913,0.0,8.310164284499999,5.191181752,6.97644,0.0,241.47569948999978,192.7003443234997
2718821,11.038361,20.97999061,0.0,2.55553690125,0.0,2.29202,0.0,42.65270877999999,5.786800268749982
2726404,0.0,15.207225600000001,0.0,0.0,0.0,2.42066,0.0,18.817230170000002,1.1893445700000065
2728038,0.0,1.10943448,0.0,0.0,1.234315799,0.0,0.0,0.35359271999999997,-1.990157559
2744963,0.0,8.849405099999998,0.0,0.0,31.747279265000003,2.34568,0.0,-0.26194818,-43.204312545
2747002,4.61996,34.82963533,0.0,0.0,0.199410248,0.0,0.0,0.855594199999999,-38.793411377999995
2747900,46.7389,28.604350499999995,0.0,8.343949606086,52.11322839100001,4.79571,0.0,276.70091299100005,136.104774493914
2755053,0.0,10.868764500000001,0.0,55.747216196900006,92.77847698100001,3.673185,0.0,489.5336854700002,326.4660427921002
2768393,0.0,20.568304190000003,0.0,248.31904170860003,10.394820271,9.39761,0.0,13.487795899999995,-342.4484052696
2769025,20.9131675,29.20412623,0.0,0.0,0.229093,4.63328,0.0,26.08196981000001,-28.897696919999994
2818763,0.0,16.03799412,0.0,0.0,0.0,2.3372,0.0,0.0,-18.37519412
2822162,0.0,23.712635679999998,0.0,0.0,0.0,2.28808,0.0,106.724763224,80.72404754400002
2828950,19.818036,36.964001020000005,0.0,1.3451612760000002,1.7156795220000003,0.0,0.0,33.725740740000006,-26.117137077999992
2831299,0.0,10.315895659999999,0.0,8.977224774147,318.32369303999997,0.0,0.0,240.36394276400006,-97.25287071014705
2836913,11.340499999999999,38.92553220999999,0.0,9.733880472375,135.039208613,0.0,0.0,337.90523407999996,142.866112784625
2861450,0.0,2.8981965599999997,0.0,0.0,0.13904616,0.0,0.0,12.224397999999997,9.187155279999999
2869358,0.0,0.642628,0.0,0.0,0.22951,0.0,0.0,93.20401099999998,92.33187299999997
2870683,6.775645375,24.02406407,0.0,2.5822284825,0.47876244,2.25726,0.0,237.19037209800007,201.07241173049997
2878443,46.831064,27.719472099999997,0.0,78.0355500598,279.48031403,0.0,0.0,1012.6394196892004,580.5730194994003
2884917,0.0,2.4205690000000004,0.0,0.0,41.926327981,0.0,0.0,0.16721160000000002,-44.179685381
2888396,0.0,13.072838929999998,0.0,0.0,0.0,0.0,0.0,8.326552210000003,-4.746286719999995
2889168,0.0,11.5843792,0.0,3.031277094,311.25559333399997,0.0,0.0,-446.2917724,-772.1630220279999
2889493,0.0,19.627098829999998,0.0,0.0,0.0,4.6111699999999995,0.0,62.7440501614,38.5057813314
2894546,2.065806,16.816719219999996,0.0,1.24221379275,0.0,4.64447,0.0,261.55525873000005,236.78604971725008
2902571,0.0,14.54760228,0.0,0.0,36.91663693500001,2.34931,0.0,-135.03833725999988,-188.85188647499993
2914821,0.0,19.13235971,0.0,1.2527386436249999,0.344299874,4.63933,0.0,116.03208475,90.66335652237501
2919353,0.0,11.882402240000001,0.0,0.0,0.0,0.0,0.0,36.022821539999995,24.140419299999998
2921097,0.0,23.842879399999998,0.0,0.0,24.067890454000004,4.6036,0.0,56.32131548179999,3.806945627799994
2941602,0.0,11.054909949999999,0.0,0.0,0.576793,0.0,0.0,10.53957964,-1.0921233100000007
2945757,0.0,10.17361088,0.0,0.0,0.70878828,2.43983,0.0,-40.88794278000003,-54.21017194000003
2948281,0.0,22.5047108,0.0,0.0,0.0,0.0,0.0,44.75823633399998,22.253525533999994
2958128,0.0,38.56188994,0.0,65.50454278699999,11.743238808999998,15.197495,0.0,708.0087033099999,577.001536774
2970493,0.0,16.326531439999997,0.0,0.0,0.0,2.3625,0.0,-10.025792999999993,-28.714824439999994
2979106,0.0,21.838847369999996,0.0,0.0,0.0,5.873265,0.0,14.214930506,-13.497181864000002
2979417,0.0,54.883148000000006,0.0,3.84900673875,0.55918576,14.14872,0.0,-36.168671335,-109.60873183374997
3001848,0.0,11.131389500000001,0.0,0.0,1.078860715,0.0,0.0,5.846183980000001,-6.364066235000003
3034970,3.724479,19.347430420000002,0.0,0.0,0.0,2.27223,0.0,-1.5190607260999984,-26.8632001461
3048907,0.0,34.05306216,0.0,0.0,0.0,0.0,0.0,0.3654281650000044,-33.68763399500002
3050461,1.349526,14.429693279999999,0.0,0.0,1.4488212,0.0,0.0,19.8935929,2.665552420000001
3064523,0.0,6.923768089999999,0.0,0.0,0.0,0.0,0.0,3.652137215,-3.2716308749999996
3137721,0.0,13.352782239999998,0.0,0.0,0.0,2.42066,0.0,38.48981768999999,22.71637544999999
3141508,0.0,9.38815786,0.0,0.0,19.162153138,0.0,0.0,28.810829910000017,0.2605189120000204
3147836,0.0,36.16503983,0.0,0.0,11.906933256999999,2.3051999999999997,0.0,107.44041903,57.063245942999984
3177099,0.0,17.73391482,0.0,0.0,0.22680999999999998,2.44924,0.0,13.590444070000006,-6.819520750000002
4815923,0.0,16.88560725,0.0,3.137825154375,0.49028600499999997,0.0,0.0,115.73634808,95.22262967062501
5571422,12.126824000000001,10.09100017,0.0,0.0,0.6185459870000001,0.0,0.0,40.252008380999946,17.415638223999938
5848291,0.0,12.58451148,0.0,0.0,0.800239422,0.0,0.0,7.918197460000002,-5.466553442000001
8293286,0.0,23.70659904,0.0,0.0,0.226662,6.92907,0.0,-55.44182630499999,-86.30415734500004
10455539,0.0,14.287790429999998,0.0,0.0,0.23013399999999998,0.0,0.0,5.270192899999993,-9.247731530000003
10596549,0.0,11.76015698,0.0,0.0,2.030116987,0.0,0.0,25.521394019999995,11.731120052999994
10844850,0.0,12.174433190000002,0.0,0.0,0.0,2.2494400000000003,0.0,-2.4582994759000014,-16.8821726659
10928855,7.52908,33.79012347,0.0,0.0,0.260131785,4.73196,0.0,17.724359035000003,-28.58693622
11561965,0.0,11.22430024,0.0,0.0,1.484208356,2.25834,0.0,17.46107664,2.4942280439999975
11606031,0.0,18.93188873,0.0,0.0,0.0,11.658119999999998,0.0,24.804672397999997,-5.7853363320000035
11609896,0.0,26.325972560000004,0.0,0.0,0.25969481,0.0,0.0,76.42194188000002,49.836274510000024
11675679,0.0,16.61514211,0.0,0.0,0.0,0.0,0.0,-46.228025109000015,-62.843167219000016
11680635,0.0,2.88933308,0.0,0.0,0.0,0.0,0.0,21.0163283,18.12699522
11804079,62.6063166,109.12734881,0.0,0.0,2.226807981,4.62075,0.0,47.71196559379998,-130.86925779719996
11808763,0.0,8.11788211,0.0,0.0,116.251986457,2.4265,0.0,1.67897162,-125.117396947
11812340,0.0,6.63760704,0.0,0.0,38.3000918,0.0,0.0,20.75199537999999,-24.185703460000013
11950714,0.0,18.62015479,0.0,1.5609998025,80.637044322,0.0,0.0,70.47046683000003,-30.347732084499995
12044402,0.0,22.11411668,0.0,17.716772614419,0.0,0.0,0.0,334.2840922,294.453202905581
12443024,0.0,20.344603199999998,0.0,176.04878380984198,6204.4250369599995,125.36805,0.0,-427.4271062127999,-6953.613580182642
12675432,0.0,13.590801399999998,0.0,0.0,0.242884,2.25429,0.0,-0.8021618900000043,-16.89013729000001
12737567,2.100267,19.09551333,0.0,0.0,0.974222083,0.0,0.0,83.10040359700001,60.93040118400001
13124083,0.0,61.69095272,0.0,63.805182952,725.89079661,2.3392600000000003,0.0,761.3374318699998,-92.388760412
13161989,0.0,10.02731563,0.0,0.0,0.0,0.0,0.0,-147.43783919,-157.46515481999998
13207465,0.0,35.256520439999996,0.0,0.0,0.415521782,0.0,0.0,95.93205667500003,60.26001445300001
13276737,0.0,6.54444837,0.0,1.8021824999999998,46.070652894999995,0.0,0.0,3.5337001999999984,-50.88358356500001
13368814,16.365135000000002,54.062256049999995,0.0,0.0,0.0,2.4464,0.0,-18.35018222999998,-91.22397327999998
13458546,0.0,21.91962601,0.0,0.0,0.0,2.43327,0.0,38.347515900000005,13.994619890000015
13530167,0.0,5.85175772,0.0,0.0,0.49000385,0.0,0.0,87.44411693999999,81.10235537
13632601,0.0,17.23044125,0.0,0.0,107.692079667,2.24545,0.0,16.19069735,-110.97727356700001
13658557,0.0,4.55384426,0.0,9.7399755456,23.74513904,2.41127,0.0,141.47560676,101.0253779144
13815882,0.0,39.24301967,0.0,1.2126700327500002,1.200890158,6.959669999999999,0.0,24.21532830799999,-24.400921552750013
14113314,0.0,23.658846310000005,0.0,0.0,4.280005476,2.2832,0.0,11.256736225000003,-18.965315560999993
14188329,0.0,13.291221120000001,0.0,0.0,0.0,0.0,0.0,-13.093642839999998,-26.384863959999993
14199646,0.0,21.22334549,0.0,0.0,0.0,0.0,0.0,11.119221634999999,-10.104123854999997
